year,month,social_buzz,search_interest,influencer_posts,price_index,sustainability_score,trend_momentum,trend_score,season_spring,season_summer,season_winter,category_denim,category_formal,category_luxury,category_streetwear,category_sustainable,category_vintage,region_EU,region_LATAM,region_NA
2018,7,-1.5074811997787745,44.92316380637128,16.19848231815574,109.89251290724181,0.5219932433525715,0.6347251891792207,80.55626689330857,False,True,False,False,True,False,False,False,False,False,False,True
2022,7,0.3153420177865781,65.93800274464876,12.087564295773578,99.62490640560881,0.5586414648774609,0.5166530828139859,85.07991673916436,False,True,False,False,False,False,True,False,False,False,False,True
2021,8,-1.0865350262342919,33.16065217117527,9.270236381137757,110.85756851401582,0.9736818537632164,0.3389153580775631,64.32013710369776,False,True,False,False,False,False,False,True,False,False,True,False
2024,3,1.0188112432067427,39.83345448906769,12.840176511786996,109.21522751411445,0.5219989874021445,0.08563770765617514,68.95013204992304,True,False,False,True,False,False,False,False,False,False,False,True
2025,11,-0.938544547309233,55.71402420272856,12.415926386821477,108.41029492139573,0.658890572002546,-2.1512070041123073,65.2244162738184,False,False,False,True,False,False,False,False,False,False,True,False
2022,12,-0.6746482181823238,67.55745640140132,18.069936611880834,90.371906926344,0.6793749278804763,0.7778926289381731,97.64004413226587,False,False,True,False,False,True,False,False,False,False,False,True
2020,2,-0.5892708590639962,74.99913362472384,8.969353542924312,100.13712534378561,0.5386858076144307,0.4883540951064767,59.536586037760955,False,False,True,False,True,False,False,False,False,False,False,True
2020,10,-0.07619893871980389,50.62049245521309,18.657802338569464,109.78218789985851,0.5992838436781069,-0.9847612766712409,79.53179423811521,False,False,False,False,False,False,True,False,False,False,False,True
2020,10,0.32319759685870747,77.56618446180134,7.942249676905106,102.17875779806431,0.5537256742472366,0.2805822783966414,99.91838285700348,False,False,False,False,False,False,False,True,False,False,False,True
2024,9,0.4837013936085136,45.65503175261854,11.828767122171058,104.43487923999174,0.5864605112280661,0.6479384810802233,87.34116217308603,False,False,False,False,False,False,True,False,False,False,False,False
2019,5,-0.0057675461827832435,66.48151433544459,21.25278017068476,88.89690155907503,0.4444269779173354,1.171247065225061,92.38403489750928,True,False,False,False,False,False,False,True,False,True,False,False
2018,6,-1.3298910224405813,35.86728504561042,10.965164086961025,115.35031944486454,0.46104196427563177,0.5103014431738871,68.91445997540278,False,True,False,False,False,False,False,True,False,False,False,True
2020,11,0.7277861503101892,56.30300760294881,23.005021444089497,93.66900477947667,0.5530460055909537,0.3216018068163673,100.0,False,False,False,False,False,True,False,False,False,False,False,False
2017,2,-0.05295866366302793,14.874604387153319,19.5238744729636,84.04459886599842,0.19505734410682118,0.9467723175007429,79.44563020348477,False,False,True,False,True,False,False,False,False,False,False,False
2017,10,1.1617347900146988,33.17613482520314,14.600345150603886,97.19099409739947,0.8192931021577585,-0.3065400201941163,89.34004161827862,False,False,False,False,False,False,False,False,False,False,True,False
2017,12,-0.7077387794799367,57.00015197121147,13.151119465304655,80.42012918783146,0.9389544432398433,0.41200321959505254,91.39488652919792,False,False,True,False,False,False,False,False,True,False,True,False
2023,9,-1.6022747273509945,30.313417216992146,13.036197294958729,91.31899884167066,0.5806630467864486,-0.6211131942038228,72.93060305292897,False,False,False,False,False,False,False,True,False,False,False,False
2023,5,-0.03402600268307527,56.40424416183777,13.289575775208483,120.46809466483556,0.6697844519051809,1.1102967076213035,85.06959249480673,True,False,False,False,False,True,False,False,False,False,False,False
2023,7,1.295952688284265,63.596871812185455,14.676143453454545,96.95967377997424,0.7445903806090894,-1.6097111142566722,98.05450477085394,False,True,False,False,False,False,True,False,False,False,False,False
2021,1,0.1609421366160508,42.48019710922583,8.728065292591285,88.57770265616168,0.31155944687591164,0.8167371741503242,90.08698797576608,False,False,True,False,False,False,False,False,False,True,False,False
2023,12,-0.19966979917285654,35.465705664887025,19.3119973103242,100.20238309252895,0.7170900301511962,0.01770896184800714,79.07362424806347,False,False,True,False,False,True,False,False,False,False,False,False
2018,5,-0.8703470176574332,42.88720076217892,13.574593688165136,92.8175700397442,0.4732408370018395,0.9653873307262931,72.26314330922648,True,False,False,False,False,False,False,False,True,False,False,True
2025,1,1.7577664666808224,35.512815212237214,7.872179954717693,106.91615359739144,0.962330361367032,-0.7805443703912978,94.36522971046126,False,False,True,False,False,False,False,True,False,False,False,False
2021,10,-1.0296025948847793,48.481796629761234,10.721783726118153,92.88364176491167,0.516113277400235,0.08998357881629604,85.58280108137589,False,False,False,False,False,False,False,False,False,False,True,False
2025,8,-0.72539425762824,51.53135937332122,11.1815645857515,102.16586968108128,0.7134728001708989,0.060630089731278085,89.6298545797902,False,True,False,False,False,False,False,True,False,False,False,True
2018,8,0.5700341960840228,45.40984815354787,12.816194992233052,90.82352770502033,0.517885672535176,0.43388356005045575,96.18636199047398,False,True,False,False,False,True,False,False,False,False,False,False
2021,1,-1.8560206898867897,75.11538860280233,4.51622893672178,120.79222515832443,0.9454046961394804,-1.0475619506479805,46.12665778819259,False,False,True,False,False,False,False,True,False,False,True,False
2023,10,1.2745906653813397,39.208942704695374,13.071593643363405,104.02898976021851,0.45777696093299713,0.6362150880843536,86.76477926431377,False,False,False,False,False,False,False,False,False,False,False,True
2021,8,0.6241931142173556,70.87149768882969,13.3610591220864,98.83595362014026,0.7597159817189301,-1.8458941280723569,85.7248511486669,False,True,False,True,False,False,False,False,False,True,False,False
2021,10,0.8992310718111097,34.38141145531829,7.823741457687179,97.65633399494972,0.6628020188413504,-0.6678420571173637,78.32798747216566,False,False,False,False,False,False,False,False,True,False,True,False
2018,10,0.5581170119496541,51.09166354912323,5.063062152056598,95.57120013400508,0.6227757930995489,-1.562730007139199,88.47675239816398,False,False,False,False,False,False,False,False,False,False,True,False
2020,3,-0.16112351745637007,67.74658112822104,15.072592004521685,93.91269216153987,0.5912213321880592,0.8282193996856262,88.10089493513823,True,False,False,True,False,False,False,False,False,False,False,True
2019,3,-1.063148710155423,66.97035728379977,7.134286777127374,93.6928261905505,0.4299377468145647,0.40013077750903614,96.72961047795498,True,False,False,False,False,False,False,False,True,False,False,True
2019,12,-0.14007544122496063,43.69613153449647,7.058910734928569,113.42663080369562,0.08450986412186617,0.4560386468987366,64.20509236554801,False,False,True,False,False,False,True,False,False,False,False,False
2023,7,-0.9752363117526348,58.32604580107018,15.79483438986264,95.5790883382301,0.7433905795230907,1.4731893962485594,86.58422783040466,False,True,False,False,False,False,True,False,False,False,False,True
2022,6,0.4861553100763835,56.31768625496339,5.0600229122047695,82.96464874689264,0.46200896013802883,-0.31594166916180233,92.13932797845104,False,True,False,True,False,False,False,False,False,False,False,True
2022,4,0.8067798305481017,41.900912321108905,9.525948306118062,90.67225823296084,0.7605280258627654,0.6095856814126602,100.0,True,False,False,False,False,False,False,False,False,False,False,True
2020,8,1.4768086311982076,59.239249057221116,13.853332298065665,107.4217969599931,0.6133055982248198,0.06602234717647512,100.0,False,True,False,False,False,False,True,False,False,False,False,True
2025,10,0.3717676405528632,77.9373825807856,14.410160159088269,97.9814075472693,0.7660462205836217,-0.08623455466860809,91.73175542327236,False,False,False,False,False,True,False,False,False,True,False,False
2017,1,0.9245753565951862,57.07550997593946,18.740099366530885,98.92734719890903,0.6943406536197053,1.306625832078896,100.0,False,False,True,False,False,False,False,True,False,False,False,False
2020,7,-0.2971447372301422,58.49534568606006,11.845481269335297,109.35851561135274,0.1063548675137439,2.081879363402041,80.13471060781332,False,True,False,False,False,False,False,False,False,False,False,False
2018,12,-0.47827713800819477,60.08232467301061,7.752705403642024,93.78266728662157,0.6606812109246395,-0.4314666628634145,70.92723887804752,False,False,True,False,False,False,False,False,False,False,False,False
2020,4,0.47367189081680144,28.085350889672892,16.13026274527089,105.05934177704724,0.4881384125893929,0.8337195915198831,83.23894656024,True,False,False,False,False,False,False,True,False,True,False,False
2025,4,-0.3864728727169088,56.903370098094335,12.602971860668076,94.65693480169926,0.7597020137082717,0.31911691264681086,78.6551374552987,True,False,False,False,True,False,False,False,False,False,False,True
2020,11,0.2691857888276577,34.74860637742209,14.082850020103885,104.60701309401867,0.656417349124624,0.3311124224504418,95.95696818722233,False,False,False,False,False,False,False,True,False,False,False,True
2025,1,-1.061192189335421,41.151695889533,12.295741182920278,96.87091799384274,0.6585344268338094,0.24717772903348778,65.77495512471711,False,False,True,False,False,True,False,False,False,False,False,True
2021,5,-0.8816276824763011,82.42912671782754,22.671777995060438,98.06760660115448,0.500996296772515,-0.333077991461158,93.96778729441061,True,False,False,False,False,False,False,False,True,False,False,True
2023,6,0.6354093010182902,46.20107585511785,13.345347953968211,106.56106926009022,0.38573088542059764,-3.5849805609217023,60.28647836803294,False,True,False,True,False,False,False,False,False,False,False,True
2021,10,0.8866900754060961,38.89738843558659,11.971102990068589,105.98419846146,0.47208034738530547,1.5348093245984886,95.92928649168363,False,False,False,False,False,False,True,False,False,False,False,True
2019,2,-0.9856561689666805,67.28873868352088,4.182001822777882,98.67657611676333,0.22601939292442935,-0.6947325876723991,58.87002078074174,False,False,True,False,False,False,False,False,True,False,False,True
2023,6,0.6706143105064207,35.78484495736435,12.132125251930093,96.22701064004171,0.4437381277816038,-0.2415571449506083,88.80493091643977,False,True,False,False,True,False,False,False,False,False,False,False
2025,2,-0.5327356730352747,43.28871283715484,8.065948209840478,112.79318067585324,0.28645136208290223,-0.22029290001808802,77.43067527848414,False,False,True,False,False,False,True,False,False,True,False,False
2019,10,0.016505176200309918,68.73578251979251,8.783246312091705,104.71464649198376,0.29120665532359413,-0.7838033932533778,70.02760821676407,False,False,False,False,False,False,True,False,False,False,True,False
2024,8,1.416944415790647,50.64151347961939,11.888757080779522,96.87086553073692,0.5709661925007178,0.24024014199562185,97.63238752028414,False,True,False,True,False,False,False,False,False,False,False,False
2019,6,0.8074872340229485,26.57604432310206,13.702287954091618,94.77532509368196,0.6461288091107129,-0.04431243542208476,84.04205299020579,False,True,False,False,False,False,True,False,False,True,False,False
2023,5,0.7958719880221928,58.15984421483928,11.862983910983383,108.19918005553711,0.5442771735684612,-0.7165359788295381,92.16423403610172,True,False,False,False,False,False,False,False,False,False,False,True
2024,2,1.9087903584569665,44.053011769302366,12.17102145972914,100.92320068842527,0.4602177104790877,0.14930201665135504,97.72150066964275,False,False,True,False,False,False,True,False,False,True,False,False
2021,12,-0.7038793410497978,73.09777229795367,18.225287670714827,98.69157603899131,0.37946653079699344,-0.03304669295836457,81.2315700643709,False,False,True,False,False,True,False,False,False,False,False,True
2023,8,-0.9858749749925457,40.907195785488,18.738788993756025,100.91980140450075,0.4929052613743521,0.9278385712881022,81.38896776708879,False,True,False,False,False,True,False,False,False,True,False,False
2019,4,-0.7221222702285907,65.7683896058889,8.785664804506904,102.70237499709593,0.40199985257900583,-1.3403827876817327,54.337820959347,True,False,False,False,True,False,False,False,False,True,False,False
2017,5,-0.25450105340661505,76.63547048548571,8.487431727415624,99.54648682055382,0.538690466418164,-0.8053893208917831,83.26902612632111,True,False,False,False,False,False,False,False,False,True,False,False
